model,ring,j,l,gx,gy,gz,units
unchanged,3,8,3,0.00011902617180343856,-7.277395163851106e-05,7.945733163977999e-05,eV/L0
unchanged,3,9,-6,0.00010252501818834119,-0.0001285117972344104,1.094570567797714e-05,eV/L0
unchanged,3,9,-5,0.00015342459095855278,-0.00011702731482333388,7.536449678060292e-05,eV/L0
unchanged,3,9,-4,0.00020577710302144238,-7.832940744173317e-05,1.9613168600152872e-05,eV/L0
unchanged,3,9,-3,0.00022012643476397988,-1.0835198245201304e-05,1.0206804679170058e-05,eV/L0
unchanged,3,9,-2,0.0002187880318385728,6.87487229834014e-06,-2.5707081911358077e-05,eV/L0
unchanged,3,9,-1,0.0001900003812320414,-1.0932578587629113e-05,0.00010969915078995086,eV/L0
unchanged,3,9,0,0.00018603562362418206,-0.000264738144722651,-0.0002119331114550538,eV/L0
unchanged,3,9,1,0.0001606535387392061,-0.000261679965621007,-0.0001645487550898041,eV/L0
unchanged,5,-9,0,0.0001426072754875102,0.0002450502884582262,0.00010633871932820164,eV/L0
unchanged,5,-9,1,0.00015628344889002236,0.0002190197215181919,0.0001405679777840782,eV/L0
unchanged,5,-9,2,0.00015893785359704515,4.088200307283526e-05,-6.869984681944555e-05,eV/L0
unchanged,5,-9,3,0.0001746051202438993,-8.116607377540244e-06,1.6349856166215586e-05,eV/L0
unchanged,5,-9,4,0.0001798026305155448,1.738240577726857e-05,1.1982218407920923e-05,eV/L0
unchanged,5,-9,5,0.00017694255471647393,3.0215722580783126e-05,-3.366112353336301e-05,eV/L0
unchanged,5,-9,6,0.00016485103250283222,0.0001163297268158982,-1.039350873301912e-05,eV/L0
unchanged,5,-9,7,0.00010154399179497143,8.847997821831015e-05,-3.662309326544041e-05,eV/L0
unchanged,5,-8,-2,0.00012368325748755136,6.745257136948787e-05,-6.779364934338381e-05,eV/L0
unchanged,5,-8,-1,0.0001474472877838934,0.0002464639367499085,-4.677485913262426e-05,eV/L0
unchanged,5,-8,0,0.00016154286333845412,-1.886698440099326e-05,0.0004105573874167108,eV/L0
unchanged,5,-8,1,0.00016859072141455487,0.00019663695161725261,0.00025795720738722465,eV/L0
unchanged,5,-8,2,0.00018557156890850127,2.170100529790823e-05,-9.738494928893648e-05,eV/L0
unchanged,5,-8,3,0.0002285680100418821,3.2745691022965377e-05,2.4625786726644672e-05,eV/L0
unchanged,5,-8,4,0.0002437458044766544,4.368327305411746e-05,-7.241755448928107e-06,eV/L0
unchanged,5,-8,5,0.00024336564545415434,0.00010913087743530443,5.276203624290908e-06,eV/L0
unchanged,5,-8,6,0.0001918471462379101,6.262667909564976e-05,-2.5074213922219475e-05,eV/L0
unchanged,5,-8,7,0.00013184636662000388,0.00017657020368705005,-5.311440702058111e-05,eV/L0
unchanged,5,-8,8,2.6460112790007274e-05,0.00015472601972077858,-0.0001825639818257728,eV/L0
unchanged,5,-7,-3,9.661614453824534e-05,6.895174141951692e-05,-4.100435139100205e-05,eV/L0
unchanged,5,-7,-2,0.00014013879353310608,0.00010907851817948859,0.00012075801502217969,eV/L0
unchanged,5,-7,-1,0.00016767770173725953,2.7800050188237905e-05,-8.986370961391945e-05,eV/L0
unchanged,5,-7,0,0.0001907774066758818,-1.8784059285099892e-05,0.0004786445870306107,eV/L0
unchanged,5,-7,1,0.00021214703161801467,0.0003212457859897656,0.00028027294927266224,eV/L0
unchanged,5,-7,2,0.00025085030284435826,0.00011065255040419451,-0.00016164033190195997,eV/L0
unchanged,5,-7,3,0.00032069805828230955,4.2794283090817204e-05,-2.2692310959196268e-05,eV/L0
unchanged,5,-7,4,0.0003479633036064447,0.00015484225898909515,6.572747571775962e-05,eV/L0
unchanged,5,-7,5,0.0002875290065612851,6.996716451459012e-05,-1.7380713143389546e-05,eV/L0
unchanged,5,-7,6,0.00018323225509852837,0.00011239869196884212,7.340116278713868e-05,eV/L0
unchanged,5,-7,7,7.173672367685045e-05,1.846970981443804e-05,-4.21617507887139e-05,eV/L0
unchanged,5,-7,8,1.895492026636624e-05,4.746787196492128e-05,-6.403943439487188e-05,eV/L0
unchanged,5,-7,9,-4.813290799443345e-05,4.864818277521555e-05,-0.00012555584054415938,eV/L0
unchanged,5,-6,-4,6.123917982080536e-05,4.875509160469264e-05,-5.507930023136681e-07,eV/L0
unchanged,5,-6,-3,8.57469942146122e-05,0.00015726577415109457,0.00011212639359149703,eV/L0
unchanged,5,-6,-2,0.00013378755965834212,-0.000145972287667326,1.3177319328337928e-05,eV/L0
unchanged,5,-6,-1,0.00019879389929000513,8.73663174320523e-05,-0.00017179846597611584,eV/L0
unchanged,5,-6,0,0.0002432799191510841,-7.231185672779177e-05,0.0005495903201594598,eV/L0
unchanged,5,-6,1,0.00028735077773594256,0.0005625507681490795,0.0003370594763556896,eV/L0
unchanged,5,-6,2,0.00035472821969341874,0.00014794804820111933,-0.0002441989633355995,eV/L0
unchanged,5,-6,3,0.0005048774618685468,0.00018922761860288616,4.329481729026852e-05,eV/L0
unchanged,5,-6,4,0.0004842643822337513,0.0001753499718955947,8.029712444199216e-06,eV/L0
unchanged,5,-6,5,0.00033884552797741754,0.00020932528372804017,0.0001183940398430845,eV/L0
unchanged,5,-6,6,0.00011015548704260443,4.6135819150085204e-05,-6.680742083036212e-05,eV/L0
unchanged,5,-6,7,-6.062723262974336e-06,-8.57676675537152e-05,0.00011554371787351545,eV/L0
unchanged,5,-6,8,-5.3207696028376354e-05,6.067799474259786e-05,-6.186584827658545e-05,eV/L0
unchanged,5,-6,9,-0.00010233299866135342,2.1952239939204677e-05,-0.00017258970255204175,eV/L0
unchanged,5,-5,-5,2.4137102776836327e-05,3.269541907437946e-05,2.2679144406396045e-05,eV/L0
unchanged,5,-5,-4,2.2142154493030906e-05,0.00015916019579157318,0.00013921930020220123,eV/L0
unchanged,5,-5,-3,4.9320873477510775e-05,-9.499223415322467e-05,-6.22253473195803e-05,eV/L0
unchanged,5,-5,-2,0.00011835805872158355,-8.061654576724775e-05,2.2834685178948127e-06,eV/L0
unchanged,5,-5,-1,0.0002280974711772794,2.7311701648829437e-05,-0.0003544723095789758,eV/L0
unchanged,5,-5,0,0.0003549275267898865,-1.882498603383517e-05,0.0006713956605915925,eV/L0
unchanged,5,-5,1,0.00042374423657122554,0.000815115812109466,0.00030542302871140563,eV/L0
unchanged,5,-5,2,0.0005943317394024117,0.000421677871488159,-0.00017994871639778206,eV/L0
unchanged,5,-5,3,0.0008040871745348883,0.00023663943539184375,-7.864092577957699e-05,eV/L0
unchanged,5,-5,4,0.0006614500106396453,0.00043781236159036707,0.00022583201827898223,eV/L0
unchanged,5,-5,5,0.0002155663526302682,0.000126431459004227,-0.00017835032001986518,eV/L0
unchanged,5,-5,6,-3.876988859085412e-06,-0.00021415053462811383,0.0003092710612026688,eV/L0
unchanged,5,-5,7,-0.00011912014285043677,5.165714354212473e-05,-5.7002710344127074e-05,eV/L0
unchanged,5,-5,8,-0.0001910012574462887,-9.605317488435404e-05,-9.576750966621348e-05,eV/L0
unchanged,5,-5,9,-0.00016617506622530794,4.7713767254447186e-05,-8.76444573033878e-05,eV/L0
unchanged,5,-5,10,-0.00016016735726876417,-1.690891558869014e-05,-0.0001583937047195543,eV/L0
unchanged,5,-4,-6,-8.382906115345146e-06,5.019861313973909e-05,5.818640452598257e-05,eV/L0
unchanged,5,-4,-5,-3.034059923192356e-05,0.00018905543290577938,0.00012748009461096378,eV/L0
unchanged,5,-4,-4,-4.213475297085495e-06,-3.2667004236523395e-05,-5.733616826291889e-05,eV/L0
unchanged,5,-4,-3,7.156688118512769e-06,2.5037567891219128e-05,-3.545989497063453e-05,eV/L0
unchanged,5,-4,-2,3.3534401102560225e-05,-8.431308956969613e-05,-8.879816735788557e-05,eV/L0
unchanged,5,-4,-1,0.00017859357316818395,0.00014188753565510468,-0.0005758774279019071,eV/L0
unchanged,5,-4,0,0.0005405854110663572,-2.6260918447747122e-06,0.0006764851514802836,eV/L0
unchanged,5,-4,1,0.0008101016769297927,0.0015363611149580108,0.00034124264267109365,eV/L0
unchanged,5,-4,2,0.0011285693424396856,0.0006600925139899758,-0.00026299423514904917,eV/L0
unchanged,5,-4,3,0.0012991497540134533,0.0007894952832117866,0.0002096331936795273,eV/L0
unchanged,5,-4,4,0.0004834866371299748,0.00035514856862763246,-0.00029963790521544276,eV/L0
unchanged,5,-4,5,-5.235922773460149e-06,-0.0003737951095926496,0.0005277349213704492,eV/L0
unchanged,5,-4,6,-0.00021709243036683343,0.00012697550057798164,-0.0001538460392951049,eV/L0
unchanged,5,-4,7,-0.0003423145618084382,-0.0001847146497507237,-0.0001489993494257104,eV/L0
unchanged,5,-4,8,-0.00029227622595723595,1.1164108278999064e-05,-9.738221215025899e-05,eV/L0
unchanged,5,-4,9,-0.0002291020202594966,-3.9257556310963184e-05,-2.7116933702833474e-05,eV/L0
unchanged,5,-4,10,-0.0001752670353687199,4.464055263035326e-05,-0.00010765876252836503,eV/L0
unchanged,5,-3,-7,-7.854886561704693e-05,-9.021496751573673e-05,0.00010873916895696489,eV/L0
unchanged,5,-3,-6,-9.041134851780804e-05,1.2169880154635745e-05,0.00014401125324701883,eV/L0
unchanged,5,-3,-5,-5.506461256243167e-05,-0.00013977893358740803,-9.715369185074527e-05,eV/L0
unchanged,5,-3,-4,-1.0045115691978642e-05,-8.800036113782356e-05,7.231353940313786e-06,eV/L0
unchanged,5,-3,-3,-8.424779271172612e-07,-8.861028013518875e-05,-4.453812297269007e-05,eV/L0
unchanged,5,-3,-2,-0.0001257634656341387,4.852007485911467e-06,-3.724014319461575e-05,eV/L0
unchanged,5,-3,-1,-0.0002801931365897083,0.00011328618765242443,-0.0008891040184770445,eV/L0
unchanged,5,-3,0,0.0005265942271138055,4.781278391153197e-05,0.0006729858538063648,eV/L0
unchanged,5,-3,1,0.0018067538493205125,0.00210418075854977,0.0003340894696277051,eV/L0
unchanged,5,-3,2,0.0023586758774928936,0.0017360622891911804,0.0005420259364019049,eV/L0
unchanged,5,-3,3,0.0010349941602490146,0.0006086886659211349,-0.0006015623056796251,eV/L0
unchanged,5,-3,4,-4.781184475594022e-06,-0.000765048653590023,0.0010705663382270193,eV/L0
unchanged,5,-3,5,-0.0004883948147748026,0.00015365417372366932,-0.0004066482358769792,eV/L0
unchanged,5,-3,6,-0.0006638281479653501,-0.00036368797633724734,-0.00031948232444599687,eV/L0
unchanged,5,-3,7,-0.0004850603234591194,-5.837124824167597e-05,-0.00016802125536906451,eV/L0
unchanged,5,-3,8,-0.0003485936118365706,-0.00012457466526142276,-9.194498729080651e-05,eV/L0
unchanged,5,-3,9,-0.0002421989193279991,2.252766984967013e-06,-2.4558893716517805e-05,eV/L0
unchanged,5,-3,10,-0.00018043083982505735,2.757722694156012e-05,-3.577325823811146e-05,eV/L0
unchanged,5,-2,-7,-0.00010028695571367253,8.046207826463138e-05,0.00023257350672333666,eV/L0
unchanged,5,-2,-6,-0.00014269331689538873,2.816195097682973e-05,-5.794367076717258e-05,eV/L0
unchanged,5,-2,-5,-0.00011795010856672461,-1.9326731202437758e-05,-3.7238392306045103e-05,eV/L0
unchanged,5,-2,-4,-3.027371884776517e-05,-0.00010286570205337806,-3.1435638478700255e-05,eV/L0
unchanged,5,-2,-3,0.00013408329617008386,-2.076136250238203e-05,5.845932649180356e-05,eV/L0
unchanged,5,-2,-2,1.4274700740243367e-05,0.000258241179383372,0.00019748949924093957,eV/L0
unchanged,5,-2,-1,-0.0015940105334278092,0.0007508059298034695,-0.00065397559196909,eV/L0
unchanged,5,-2,0,-0.00175393012681855,-0.0012452643387147445,0.00048222526777939786,eV/L0
unchanged,5,-2,1,0.004970618638524093,0.003855363708270205,0.0020180461158610507,eV/L0
unchanged,5,-2,2,0.0024196823787743507,0.002445729757845774,-0.00019215656410635667,eV/L0
unchanged,5,-2,3,2.473150366592553e-05,-0.0013640184610699917,0.001951582452006112,eV/L0
unchanged,5,-2,4,-0.0010164535956867012,0.0003597156352911899,-0.0007255554408275391,eV/L0
unchanged,5,-2,5,-0.0013067095916431649,-0.00045797152644387514,-0.0006542726953593008,eV/L0
unchanged,5,-2,6,-0.0008151219903702183,-5.296602453039924e-06,-0.00024472576154404294,eV/L0
unchanged,5,-2,7,-0.0005090836621916261,-0.00010706821870511364,-0.00014182161445156944,eV/L0
unchanged,5,-2,8,-0.00032671659660649495,-3.3855074674471645e-06,-3.8938091407502694e-05,eV/L0
unchanged,5,-2,9,-0.00023217765491230098,-1.7225850059613573e-05,-1.067409080815612e-05,eV/L0
unchanged,5,-2,10,-0.00017120604300761163,4.3977760426850106e-05,9.884452445156904e-06,eV/L0
unchanged,5,-1,-8,-0.0001264165519536817,-1.71176570872029e-05,0.0004354815398356219,eV/L0
unchanged,5,-1,-7,-0.0001666564898267334,8.15215168950934e-05,5.062436584754964e-05,eV/L0
unchanged,5,-1,-6,-0.00019252605099675044,-9.58100738284174e-05,6.164137513276929e-05,eV/L0
unchanged,5,-1,-5,-0.00022404950030349284,-0.000274475049182124,0.00010059959511304611,eV/L0
unchanged,5,-1,-4,-0.00016960666283914128,-0.00047478947982004354,0.00027392944353683683,eV/L0
unchanged,5,-1,-3,0.00029558609867456274,-0.0007732692460032664,0.0003800071718095196,eV/L0
unchanged,5,-1,-2,0.0016353138416778737,-0.00037875113902349647,0.0009012573114482814,eV/L0
unchanged,5,-1,-1,3.872740577044953e-05,0.0033822161486674164,0.0024510401291863017,eV/L0
unchanged,5,-1,0,-0.01024972058169683,0.0002335239081867867,0.002770107482428256,eV/L0
unchanged,5,-1,1,0.00668886551662413,0.0033854538602955094,0.002314291114243631,eV/L0
unchanged,5,-1,2,9.095344384496933e-06,-0.002563710969875568,0.0035035046043613654,eV/L0
unchanged,5,-1,3,-0.0024531350519964973,-0.0007008486880962783,-0.0023909320642570755,eV/L0
unchanged,5,-1,4,-0.0023637465375906572,-0.0010644454549039203,-0.0014526249375250628,eV/L0
unchanged,5,-1,5,-0.001138894095833248,5.373049095831481e-05,-0.0007110024452735325,eV/L0
unchanged,5,-1,6,-0.0006029608664000952,5.424449072574374e-05,-0.00043992130301167496,eV/L0
unchanged,5,-1,7,-0.0003620715140512283,0.0002030023189954371,-0.00021976408817207655,eV/L0
unchanged,5,-1,8,-0.0002582648377241304,0.0001178219492166961,-0.00012645706998516568,eV/L0
unchanged,5,-1,9,-0.00019915773967613443,0.00012364739074567248,-7.682280235290626e-05,eV/L0
unchanged,5,-1,10,-0.00016491275188860565,0.0001240978730828244,-1.510810404879301e-05,eV/L0
unchanged,5,0,-8,-0.0001545560072898804,0.00032189029602303516,0.00011506024046945041,eV/L0
unchanged,5,0,-7,-0.0001998205366458197,0.0004045652945222961,-0.00014469710300024218,eV/L0
unchanged,5,0,-6,-0.00024275019532839231,0.00047521282245864034,-0.00020293537462316653,eV/L0
unchanged,5,0,-5,-0.00034629740699896564,0.0005968095851898367,-0.00021700212945523743,eV/L0
unchanged,5,0,-4,-0.0005185603858515981,0.0006106963123041105,-0.00021589031791908894,eV/L0
unchanged,5,0,-3,-0.00047390789676639083,0.0006079407605229678,-0.0001913761660687555,eV/L0
unchanged,5,0,-2,0.0018176922071080526,-1.8678238888927936e-05,-0.001332381220614848,eV/L0
unchanged,5,0,-1,0.010256510233335214,0.0025474065053984972,-0.00054180544955691,eV/L0
unchanged,5,0,0,-0.0001035276621482694,0.05439616399014682,0.03915328132890204,eV/L0
unchanged,5,0,1,0.00020743159132641128,0.018976397087925305,-0.027297332822070034,eV/L0
unchanged,5,0,2,-0.006839474333768138,-0.003609878065474753,-0.0027990984579777996,eV/L0
unchanged,5,0,3,-0.005149028393263425,-0.0033635599770690215,-0.0030597164891275675,eV/L0
unchanged,5,0,4,-0.0018997857764979965,-0.0011366331422130414,-0.001889463630706357,eV/L0
unchanged,5,0,5,-0.0008312578128888661,-0.0008871941552933959,-0.0012987833779068666,eV/L0
unchanged,5,0,6,-0.00043327766717007876,-0.000601398727655637,-0.0006457110420471066,eV/L0
unchanged,5,0,7,-0.0002928967114347883,-0.000519054838893917,-0.000369047612942807,eV/L0
unchanged,5,0,8,-0.000218115144764309,-0.00038646928282015387,-0.00016467729516219778,eV/L0
unchanged,5,0,9,-0.00020038951022204686,-0.00028573213481410814,-0.00017679600688063252,eV/L0
unchanged,5,1,-9,-0.0001232371087759487,0.00014967750472542364,9.359657940850238e-05,eV/L0
unchanged,5,1,-8,-0.00016564560235497077,0.0003571149776358989,0.0001032202942659664,eV/L0
unchanged,5,1,-7,-0.00021146993895175054,0.0004285788227235593,0.0001664475543169007,eV/L0
unchanged,5,1,-6,-0.00027972683520965334,0.0005275591346003427,0.0003793548300683855,eV/L0
unchanged,5,1,-5,-0.00040484398426531194,0.0005909081267110218,0.0006355560894836004,eV/L0
unchanged,5,1,-4,-0.0007552114760812101,0.0008407222062297536,0.0012730906286619434,eV/L0
unchanged,5,1,-3,-0.0016717348915113522,0.0009956404937064925,0.0017953466510269005,eV/L0
unchanged,5,1,-2,-0.004704490661344985,0.0029988516264642198,0.002703776340626451,eV/L0
unchanged,5,1,-1,-0.006602911227824379,0.0032500856641129445,0.0021802371676495633,eV/L0
unchanged,5,1,0,-0.00020036367887473795,-0.019250147485094963,0.026700850990518995,eV/L0
unchanged,5,1,1,0.00010261634340255767,-0.05458916290963824,-0.03790441274657054,eV/L0
unchanged,5,1,2,0.010102410141024122,-0.002594898173971946,0.0010063650209067962,eV/L0
unchanged,5,1,3,0.0015758407283944975,-5.201953505105483e-05,0.0013201812114670027,eV/L0
unchanged,5,1,4,-0.0006165574621139143,-0.0006543451193237889,0.00017734782174550347,eV/L0
unchanged,5,1,5,-0.0005710426972745435,-0.0006506633323127753,0.00023946089640004454,eV/L0
unchanged,5,1,6,-0.0003624129641185865,-0.0006277541295918728,0.00027969765669423423,eV/L0
unchanged,5,1,7,-0.0002504764628700378,-0.0005290317504303434,0.00024445949270328647,eV/L0
unchanged,5,1,8,-0.00020983105661035768,-0.0004875241160699796,0.00019477158469437763,eV/L0
unchanged,5,1,9,-0.00018987098269466742,-0.00024011410662394504,-0.00017315668892431584,eV/L0
unchanged,5,2,-9,-0.00015664753023504274,-8.054815268325477e-05,7.176774614922775e-05,eV/L0
unchanged,5,2,-8,-0.0001848225487534225,-7.993968112322853e-05,7.327909123249912e-05,eV/L0
unchanged,5,2,-7,-0.0002426972891410999,-0.00011363222501168618,0.0001528423758165501,eV/L0
unchanged,5,2,-6,-0.00033715159958243,-0.00017995794322252053,0.00022629220761991907,eV/L0
unchanged,5,2,-5,-0.0005497144809846014,-3.5455044965774795e-05,0.000432428629040144,eV/L0
unchanged,5,2,-4,-0.0010338255819543854,-3.7577077820645926e-05,0.0006680619645945279,eV/L0
unchanged,5,2,-3,-0.002197792836150965,0.001024629513311871,0.0013210479533330775,eV/L0
unchanged,5,2,-2,-0.0023256148188254043,0.0006185291834869766,0.0022243319417728337,eV/L0
unchanged,5,2,-1,-1.2474321891240976e-06,0.0022784052825040152,-0.00336193611724453,eV/L0
unchanged,5,2,0,0.006750368919038949,-0.0035802296673918613,-0.002492067907385082,eV/L0
unchanged,5,2,1,-0.010096535225649786,-1.147246018279374e-05,-0.0025940959955071214,eV/L0
unchanged,5,2,2,-4.022612953829868e-05,-0.0031928373290424153,-0.0021804405981285294,eV/L0
unchanged,5,2,3,0.0014737082315047342,0.0004883934175448801,-0.000911861286324161,eV/L0
unchanged,5,2,4,0.0002068766608642784,0.0008290175243954782,-0.00046538839718285557,eV/L0
unchanged,5,2,5,-0.0002036433593590874,0.0005419874492702027,-0.0003188803157086514,eV/L0
unchanged,5,2,6,-0.00023648227156407092,0.00029652185688159856,-0.00019090799255004807,eV/L0
unchanged,5,2,7,-0.00019780004207843878,0.0001523642297626202,-9.634530810272596e-05,eV/L0
unchanged,5,2,8,-0.00019595293274764897,-7.356740163941289e-06,-0.00027693692883330447,eV/L0
unchanged,5,3,-9,-0.00017406219838177805,-9.809735521394317e-06,4.7152227276032765e-06,eV/L0
unchanged,5,3,-8,-0.0002276620073251563,4.2895983855876524e-05,1.2612729374987742e-05,eV/L0
unchanged,5,3,-7,-0.0002994454140926829,3.5895472298009952e-06,4.1387071201020254e-05,eV/L0
unchanged,5,3,-6,-0.00046538754026818,9.509366355401605e-05,0.00014036396592234147,eV/L0
unchanged,5,3,-5,-0.0007379707769015246,-9.22764903357103e-07,0.00022585681883513492,eV/L0
unchanged,5,3,-4,-0.0011969172532194086,0.0004264324043445293,0.0005927260564468835,eV/L0
unchanged,5,3,-3,-0.0009910585133756616,-0.00035645342619866697,0.0007456267822102061,eV/L0
unchanged,5,3,-2,-1.6930047944035937e-05,0.0013182391819485583,-0.001847785652541847,eV/L0
unchanged,5,3,-1,0.0023670783675835048,-0.002335489240409973,8.715361388177744e-05,eV/L0
unchanged,5,3,0,0.004874003817412621,-0.0036891849514875267,-0.0020493096420285783,eV/L0
unchanged,5,3,1,-0.00163483654903511,0.001252734365739024,-0.00045253962402150457,eV/L0
unchanged,5,3,2,-0.0015120072359052592,-0.0006818857293914716,0.0007786388253622062,eV/L0
unchanged,5,3,3,-1.3065284218156893e-05,-0.00024590815427171783,-0.00017071526813430287,eV/L0
